Template_ID;Template;Grade;Title;Source
787;Regelmäßig und erfolgreich besuchte <title> <name> Weiterbildungsveranstaltungen, um <poss_nom_w_pl_acc_w_pl> fachlichen Kenntnisse weiter auszubauen.;Good;yes;978-3-648-02666-3
788;Regelmäßig und sehr erfolgreich besuchte <pers_pron_nom> Weiterbildungsveranstaltungen, um <poss_nom_w_pl_acc_w_pl> fachlichen Kenntnisse weiter auszubauen.;Very Good;no;978-3-648-02666-3
788;Regelmäßig und sehr erfolgreich besuchte <title> <name> Weiterbildungsveranstaltungen, um <poss_nom_w_pl_acc_w_pl> fachlichen Kenntnisse weiter auszubauen.;Very Good;yes;978-3-648-02666-3
789;Selbst in extremen Stresssituationen und unter höchster Belastung behielt <pers_pron_nom> jederzeit die Übersicht, handelte konsequent und erzielte stets Ergebnisse von höchster Güte.;Very Good;no;978-3-648-02666-3
789;Selbst in extremen Stresssituationen und unter höchster Belastung behielt <title> <name> jederzeit die Übersicht, handelte konsequent und erzielte stets Ergebnisse von höchster Güte.;Very Good;yes;978-3-648-02666-3
790;Selbst in extremsten Stresssituationen und unter außerordentlicher Belastung behielt <pers_pron_nom> jederzeit die Übersicht, handelte konsequent und erzielte stets Ergebnisse von höchster Güte.;Very Good;no;978-3-648-02666-3
790;Selbst in extremsten Stresssituationen und unter außerordentlicher Belastung behielt <title> <name> jederzeit die Übersicht, handelte konsequent und erzielte stets Ergebnisse von höchster Güte.;Very Good;yes;978-3-648-02666-3
791;Selbst in extremsten Stresssituationen und unter außerordentlichster Belastung behielt <pers_pron_nom> die Übersicht, handelte konsequent und erzielte Ergebnisse von höchster Güte.;Very Good;no;978-3-648-02666-3
791;Selbst in extremsten Stresssituationen und unter außerordentlichster Belastung behielt <title> <name> die Übersicht, handelte konsequent und erzielte Ergebnisse von höchster Güte.;Very Good;yes;978-3-648-02666-3
792;Selbst in extremsten Stresssituationen und unter höchster Belastung behielt <pers_pron_nom> jederzeit die Übersicht, handelte konsequent und erzielte Ergebnisse von höchster Güte.;Very Good;no;978-3-648-02666-3
792;Selbst in extremsten Stresssituationen und unter höchster Belastung behielt <title> <name> jederzeit die Übersicht, handelte konsequent und erzielte Ergebnisse von höchster Güte.;Very Good;yes;978-3-648-02666-3
793;Sowohl in qualitativer als auch in quantitativer Hinsicht erzielte <pers_pron_nom> immer gute Arbeitsergebnisse.;Good;no;978-3-648-02666-3
793;Sowohl in qualitativer als auch in quantitativer Hinsicht erzielte <title> <name> immer gute Arbeitsergebnisse.;Good;yes;978-3-648-02666-3
794;Sowohl in qualitativer als auch in quantitativer Hinsicht erzielt <pers_pron_nom> immer sehr gute Arbeitsergebnisse.;Very Good;no;978-3-648-02666-3
794;Sowohl in qualitativer als auch in quantitativer Hinsicht erzielt <title> <name> immer sehr gute Arbeitsergebnisse.;Very Good;yes;978-3-648-02666-3
795;Sowohl in qualitativer als auch in quantitativer Hinsicht erzielte <pers_pron_nom> im Wesentlichen gute Arbeitsergebnisse.;Satisfactory;no;978-3-648-02666-3
795;Sowohl in qualitativer als auch in quantitativer Hinsicht erzielte <title> <name> im Wesentlichen gute Arbeitsergebnisse.;Satisfactory;yes;978-3-648-02666-3
796;Sowohl in qualitativer als auch in quantitativer Hinsicht erzielte <pers_pron_nom> zumeist zufriedenstellende Arbeitsergebnisse.;Sufficient;no;978-3-648-02666-3
796;Sowohl in qualitativer als auch in quantitativer Hinsicht erzielte <title> <name> zumeist zufriedenstellende Arbeitsergebnisse.;Sufficient;yes;978-3-648-02666-3
797;Um <poss_nom_m_n_acc_n> Wissen stets auf dem allerneusten Stand zu halten, besuchte <pers_pron_nom> regelmäßig aus Eigeninitiative Seminare unserer Stadt sowie externe Veranstaltungen mit jeweils sehr erfolgreichem Abschluss.;Very Good;no;978-3-648-02666-3
797;Um <poss_nom_m_n_acc_n> Wissen stets auf dem allerneusten Stand zu halten, besuchte <title> <name> regelmäßig aus Eigeninitiative Seminare unserer Stadt sowie externe Veranstaltungen mit jeweils sehr erfolgreichem Abschluss.;Very Good;yes;978-3-648-02666-3
798;Um <poss_nom_m_n_acc_n> Wissen stets auf dem allerneusten Stand zu halten, besuchte <pers_pron_nom> regelmäßig aus eigener Initiative Seminare und externe Veranstaltungen mit jeweils sehr erfolgreichem Abschluss.;Very Good;no;978-3-648-02666-3
798;Um <poss_nom_m_n_acc_n> Wissen stets auf dem allerneusten Stand zu halten, besuchte <title> <name> regelmäßig aus eigener Initiative Seminare und externe Veranstaltungen mit jeweils sehr erfolgreichem Abschluss.;Very Good;yes;978-3-648-02666-3
799;Um <poss_nom_m_n_acc_n> Wissen stets auf dem neueten Stand zu halten, besuchte <pers_pron_nom> regelmäßig aus eigener Initiative Seminare und externe Veranstaltungen mit jeweils erfolgreichem Abschluss.;Good;no;978-3-648-02666-3
799;Um <poss_nom_m_n_acc_n> Wissen stets auf dem neueten Stand zu halten, besuchte <title> <name> regelmäßig aus eigener Initiative Seminare und externe Veranstaltungen mit jeweils erfolgreichem Abschluss.;Good;yes;978-3-648-02666-3
800;Um <poss_nom_m_n_acc_n> Wissen stets auf dem neusten Stand zu halten, besuchte <pers_pron_nom> regelmäßig aus Eigeninitiative Seminare unserer Stadt sowie externe Veranstaltungen mit jeweils erfolgreichem Abschluss.;Good;no;978-3-648-02666-3
800;Um <poss_nom_m_n_acc_n> Wissen stets auf dem neusten Stand zu halten, besuchte <title> <name> regelmäßig aus Eigeninitiative Seminare unserer Stadt sowie externe Veranstaltungen mit jeweils erfolgreichem Abschluss.;Good;yes;978-3-648-02666-3
801;Unsere internen sowie auch externen Schulungen besuchte <pers_pron_nom> stets mit Erfolg.;Good;no;978-3-648-02666-3
801;Unsere internen sowie auch externen Schulungen besuchte <title> <name> stets mit Erfolg.;Good;yes;978-3-648-02666-3
802;Unsere internen sowie auch externen Schulungen besuchte <pers_pron_nom> stets mit sehr großem Erfolg.;Very Good;no;978-3-648-02666-3
802;Unsere internen sowie auch externen Schulungen besuchte <title> <name> stets mit sehr großem Erfolg.;Very Good;yes;978-3-648-02666-3
803;Vereinzelt besuchte <pers_pron_nom> Weiterbildungsveranstaltungen, um <poss_nom_w_pl_acc_w_pl> Grundkenntnisse zu erweitern.;Sufficient;no;978-3-648-02666-3
803;Vereinzelt besuchte <title> <name> Weiterbildungsveranstaltungen, um <poss_nom_w_pl_acc_w_pl> Grundkenntnisse zu erweitern.;Sufficient;yes;978-3-648-02666-3
804;Vereinzelt besuchte <pers_pron_nom> Weiterbildungsveranstaltungen, um <poss_nom_w_pl_acc_w_pl> fachlichen Kenntnisse weiter auszubauen.;Satisfactory;no;978-3-648-02666-3
804;Vereinzelt besuchte <title> <name> Weiterbildungsveranstaltungen, um <poss_nom_w_pl_acc_w_pl> fachlichen Kenntnisse weiter auszubauen.;Satisfactory;yes;978-3-648-02666-3
805;Wegen <poss_gen_m_n> frischen, verbindlichen und kooperativen Auftretens war <pers_pron_nom> <indef_art> allseits sehr <appreciated> <contact>.;Very Good;no;978-3-648-02666-3
805;Wegen <poss_gen_m_n> frischen, verbindlichen und kooperativen Auftretens war <title> <name> <indef_art> allseits sehr <appreciated> <contact>.;Very Good;yes;978-3-648-02666-3
806;Wegen <poss_gen_m_n> frischen, verbindlichen und kooperativen Auftretens war <pers_pron_nom> stets <indef_art> allseits sehr <appreciated> <contact>.;Very Good;no;978-3-648-02666-3
806;Wegen <poss_gen_m_n> frischen, verbindlichen und kooperativen Auftretens war <title> <name> stets <indef_art> allseits sehr <appreciated> <contact>.;Very Good;yes;978-3-648-02666-3
807;Wegen <poss_gen_w_pl_dat_w> außerordentlichen Tatkraft und Dynamik war <pers_pron_nom> auch bei der Amtsleitung sehr anerkannt.;Very Good;no;978-3-648-02666-3
807;Wegen <poss_gen_w_pl_dat_w> außerordentlichen Tatkraft und Dynamik war <title> <name> auch bei der Amtsleitung sehr anerkannt.;Very Good;yes;978-3-648-02666-3
808;Wegen <poss_gen_w_pl_dat_w> sehr großen Tatkraft und Dynamik war <pers_pron_nom> auch bei der Geschäftsleitung äußerst anerkannt.;Very Good;no;978-3-648-02666-3
808;Wegen <poss_gen_w_pl_dat_w> sehr großen Tatkraft und Dynamik war <title> <name> auch bei der Geschäftsleitung äußerst anerkannt.;Very Good;yes;978-3-648-02666-3
809;Wir bedanken uns für die langjährige Zusammenarbeit und wünschen <pers_pron_dat> für <poss_nom_w_pl_acc_w_pl> berufliche und private Zukunft alles Gute.;Satisfactory;no;978-3-648-02666-3
809;Wir bedanken uns für die langjährige Zusammenarbeit und wünschen <title_dat_acc> <name> für <poss_nom_w_pl_acc_w_pl> berufliche und private Zukunft alles Gute.;Satisfactory;yes;978-3-648-02666-3
810;Wir bedanken uns für die langjährige erfolgreiche Zusammenarbeit und wünschen <pers_pron_dat> für <poss_nom_w_pl_acc_w_pl> berufliche und private Zukunft alles Gute und weiterhin viel Erfolg.;Good;no;978-3-648-02666-3
810;Wir bedanken uns für die langjährige erfolgreiche Zusammenarbeit und wünschen <title_dat_acc> <name> für <poss_nom_w_pl_acc_w_pl> berufliche und private Zukunft alles Gute und weiterhin viel Erfolg.;Good;yes;978-3-648-02666-3
811;Wir bedauern <poss_nom_m_n_acc_n> Ausscheiden außerordentlich, bedanken uns für <poss_nom_w_pl_acc_w_pl> sehr konstruktive Mitarbeit und wünschen <pers_pron_dat> für <poss_nom_w_pl_acc_w_pl> berufliche und private Zukunft weiterhin viel Erfolg und alles Gute.;Very Good;no;978-3-648-02666-3
811;Wir bedauern <title_dat_acc> <name_s> Ausscheiden außerordentlich, bedanken uns für <poss_nom_w_pl_acc_w_pl> sehr konstruktive Mitarbeit und wünschen <pers_pron_dat> für <poss_nom_w_pl_acc_w_pl> berufliche und private Zukunft weiterhin viel Erfolg und alles Gute.;Very Good;yes;978-3-648-02666-3
812;Wir bedauern <poss_nom_m_n_acc_n> Ausscheiden sehr, bedanken uns für <poss_nom_w_pl_acc_w_pl> äußerst konstruktive Mitarbeit und wünschen <pers_pron_dat> für <poss_nom_w_pl_acc_w_pl> berufliche und private Zukunft weiterhin viel Erfolg und alles Gute.;Very Good;no;978-3-648-02666-3
812;Wir bedauern <title_dat_acc> <name_s> Ausscheiden sehr, bedanken uns für <poss_nom_w_pl_acc_w_pl> äußerst konstruktive Mitarbeit und wünschen <pers_pron_dat> für <poss_nom_w_pl_acc_w_pl> berufliche und private Zukunft weiterhin viel Erfolg und alles Gute.;Very Good;yes;978-3-648-02666-3
813;Wir bedauern <poss_nom_m_n_acc_n> Ausscheiden, bedanken uns für <poss_nom_w_pl_acc_w_pl> Mitarbeit und wünschen <pers_pron_dat> für <poss_nom_w_pl_acc_w_pl> berufliche und private Zukunft weiterhin Erfolg und alles Gute.;Satisfactory;no;978-3-648-02666-3
813;Wir bedauern <title_dat_acc> <name_s> Ausscheiden, bedanken uns für <poss_nom_w_pl_acc_w_pl> Mitarbeit und wünschen <pers_pron_dat> für <poss_nom_w_pl_acc_w_pl> berufliche und private Zukunft weiterhin Erfolg und alles Gute.;Satisfactory;yes;978-3-648-02666-3
814;Wir bedauern <poss_nom_m_n_acc_n> Ausscheiden, bedanken uns für <poss_nom_w_pl_acc_w_pl> konstruktive Mitarbeit und wünschen <pers_pron_dat> für <poss_nom_w_pl_acc_w_pl> berufliche und private Zukunft weiterhin viel Erfolg und alles Gute.;Good;no;978-3-648-02666-3
814;Wir bedauern <title_dat_acc> <name_s> Ausscheiden, bedanken uns für <poss_nom_w_pl_acc_w_pl> konstruktive Mitarbeit und wünschen <pers_pron_dat> für <poss_nom_w_pl_acc_w_pl> berufliche und private Zukunft weiterhin viel Erfolg und alles Gute.;Good;yes;978-3-648-02666-3
815;Wir bedauern <poss_nom_w_pl_acc_w_pl> Entscheidung sehr, da wir <indef_art_acc> sehr <good_acc> <employee> verlieren.;Very Good;no;978-3-648-02666-3
815;Wir bedauern <title_dat_acc> <name_s> Entscheidung sehr, da wir <indef_art_acc> sehr <good_acc> <employee> verlieren.;Very Good;yes;978-3-648-02666-3
816;Wir bedauern <poss_nom_w_pl_acc_w_pl> Entscheidung, da wir <indef_art_acc> <good_acc> <employee> verlieren.;Satisfactory;no;978-3-648-02666-3
816;Wir bedauern <title_dat_acc> <name_s> Entscheidung, da wir <indef_art_acc> <good_acc> <employee> verlieren.;Satisfactory;yes;978-3-648-02666-3
817;Wir bedauern diese Entwicklung außerordentlich und bedanken uns für <poss_nom_w_pl_acc_w_pl> langjährige, erfolgreiche Tätigkeit in unserem Hause.;Very Good;no;978-3-648-02666-3
817;Wir bedauern diese Entwicklung außerordentlich und bedanken uns für <title_dat_acc> <name_s> langjährige, erfolgreiche Tätigkeit in unserem Hause.;Very Good;yes;978-3-648-02666-3
818;Wir bedauern diese Entwicklung außerordentlich und bedanken uns für <poss_nom_w_pl_acc_w_pl> sehr gute, langjährige, erfolgreiche Tätigkeit in unserem Hause.;Very Good;no;978-3-648-02666-3
818;Wir bedauern diese Entwicklung außerordentlich und bedanken uns für <title_dat_acc> <name_s> sehr gute, langjährige, erfolgreiche Tätigkeit in unserem Hause.;Very Good;yes;978-3-648-02666-3
819;Wir bedauern diese Entwicklung außerordentlich, weil wir mit <pers_pron_dat> <indef_art_acc> sehr <valuable_acc> <employee> verlieren.;Very Good;no;978-3-648-02666-3
819;Wir bedauern diese Entwicklung außerordentlich, weil wir mit <title_dat_acc> <name> <indef_art_acc> sehr <valuable_acc> <employee> verlieren.;Very Good;yes;978-3-648-02666-3
820;Wir bedauern diese Entwicklung sehr und bedanken uns für <poss_nom_w_pl_acc_w_pl> langjährige, erfolgreiche Tätigkeit in unserem Hause.;Good;no;978-3-648-02666-3
820;Wir bedauern diese Entwicklung sehr und bedanken uns für <title_dat_acc> <name_s> langjährige, erfolgreiche Tätigkeit in unserem Hause.;Good;yes;978-3-648-02666-3
821;Wir bedauern diese Entwicklung sehr, weil wir mit <pers_pron_dat> <indef_art_acc> <valuable_acc> <employee> verlieren.;Good;no;978-3-648-02666-3
821;Wir bedauern diese Entwicklung sehr, weil wir mit <title_dat_acc> <name> <indef_art_acc> <valuable_acc> <employee> verlieren.;Good;yes;978-3-648-02666-3
822;Wir bekunden <pers_pron_dat> unseren Dank und übermitteln <pers_pron_dat> unsere besten Wünsche für die Zukunft.;Sufficient;no;978-3-648-02666-3
822;Wir bekunden <title_dat_acc> <name> unseren Dank und übermitteln <pers_pron_dat> unsere besten Wünsche für die Zukunft.;Sufficient;yes;978-3-648-02666-3
823;Wir danken <pers_pron_dat> für <poss_nom_w_pl_acc_w_pl> Tätigkeit in unserem Ort und bedauern, <pers_pron_acc> zu verlieren.;Satisfactory;no;978-3-648-02666-3
823;Wir danken <title_dat_acc> <name> für <poss_nom_w_pl_acc_w_pl> Tätigkeit in unserem Ort und bedauern, <pers_pron_acc> zu verlieren.;Satisfactory;yes;978-3-648-02666-3
824;Wir danken <pers_pron_dat> für <poss_nom_w_pl_acc_w_pl> geleistete Arbeit und wünschen <pers_pron_dat> beruflich und privat alles Gute.;Sufficient;no;978-3-648-02666-3
824;Wir danken <title_dat_acc> <name> für <poss_nom_w_pl_acc_w_pl> geleistete Arbeit und wünschen <pers_pron_dat> beruflich und privat alles Gute.;Sufficient;yes;978-3-648-02666-3
825;Wir danken <pers_pron_dat> für <poss_nom_w_pl_acc_w_pl> hervorragende geleistete Arbeit und wünschen <pers_pron_dat> beruflich und privat alles Gute.;Very Good;no;978-3-648-02666-3
825;Wir danken <title_dat_acc> <name> für <poss_nom_w_pl_acc_w_pl> hervorragende geleistete Arbeit und wünschen <pers_pron_dat> beruflich und privat alles Gute.;Very Good;yes;978-3-648-02666-3
826;Wir danken <pers_pron_dat> für die Tätigkeit in unserem Hause und wünschen <pers_pron_dat> für die Zukunft viel Erfolg.;Sufficient;no;978-3-648-02666-3
826;Wir danken <title_dat_acc> <name> für die Tätigkeit in unserem Hause und wünschen <pers_pron_dat> für die Zukunft viel Erfolg.;Sufficient;yes;978-3-648-02666-3
827;Wir schätzen <pers_pron_acc> als stets absolut <reliable_acc>, <dutiful> und <honest> <employee>.;Very Good;no;978-3-648-02666-3
827;Wir schätzen <title_dat_acc> <name> als stets absolut <reliable_acc>, <dutiful> und <honest> <employee>.;Very Good;yes;978-3-648-02666-3
828;Wir schätzen <pers_pron_acc> stets als <reliable_acc>, <dutiful> und <honest> <employee>.;Good;no;978-3-648-02666-3
828;Wir schätzen <title_dat_acc> <name> stets als <reliable_acc>, <dutiful> und <honest> <employee>.;Good;yes;978-3-648-02666-3
829;Wir schätzten <pers_pron_acc> als absolut <reliable_acc>, <dutiful> und <honest> <employee>.;Very Good;no;978-3-648-02666-3
829;Wir schätzten <title_dat_acc> <name> als absolut <reliable_acc>, <dutiful> und <honest> <employee>.;Very Good;yes;978-3-648-02666-3
830;Wir schätzten <pers_pron_acc> stets als <reliable_acc>, <dutiful> und <honest> <employee>.;Good;no;978-3-648-02666-3
830;Wir schätzten <title_dat_acc> <name> stets als <reliable_acc>, <dutiful> und <honest> <employee>.;Good;yes;978-3-648-02666-3
831;Wir schätzten <pers_pron_acc> stets als absolut <reliable_acc>, <dutiful> und <honest> <employee>.;Very Good;no;978-3-648-02666-3
831;Wir schätzten <title_dat_acc> <name> stets als absolut <reliable_acc>, <dutiful> und <honest> <employee>.;Very Good;yes;978-3-648-02666-3
832;Wir verlieren in <pers_pron_dat> <indef_art_acc> <good_acc> <employee> und bedauern <poss_nom_m_n_acc_n> Ausscheiden sehr.;Good;no;978-3-648-02666-3
832;Wir verlieren in <title_dat_acc> <name> <indef_art_acc> <good_acc> <employee> und bedauern <poss_nom_m_n_acc_n> Ausscheiden sehr.;Good;yes;978-3-648-02666-3
833;Wir verlieren in <pers_pron_dat> <indef_art_acc> <good_acc> <employee> und bedauern <poss_nom_m_n_acc_n> Ausscheiden.;Satisfactory;no;978-3-648-02666-3
833;Wir verlieren in <title_dat_acc> <name> <indef_art_acc> <good_acc> <employee> und bedauern <poss_nom_m_n_acc_n> Ausscheiden.;Satisfactory;yes;978-3-648-02666-3
834;Wir verlieren in <pers_pron_dat> <indef_art_acc> sehr <good_acc> <employee> und bedauern <poss_nom_m_n_acc_n> Ausscheiden sehr.;Very Good;no;978-3-648-02666-3
834;Wir verlieren in <title_dat_acc> <name> <indef_art_acc> sehr <good_acc> <employee> und bedauern <poss_nom_m_n_acc_n> Ausscheiden sehr.;Very Good;yes;978-3-648-02666-3
835;Wir verlieren in <pers_pron_dat> <indef_art_acc> sehr <good_acc>, <longstanding_acc> <employee> und danken <pers_pron_dat> für die sehr gute und erfolgreiche Zusammenarbeit.;Very Good;no;978-3-648-02666-3
835;Wir verlieren in <title_dat_acc> <name> <indef_art_acc> sehr <good_acc>, <longstanding_acc> <employee> und danken <pers_pron_dat> für die sehr gute und erfolgreiche Zusammenarbeit.;Very Good;yes;978-3-648-02666-3
836;Wir waren mit <title_dat_acc> <name_s> Leistungen jederzeit äußerst zufrieden.;Very Good;yes;978-3-648-02666-3
836;Wir waren mit <poss_dat_pl_acc_m> Leistungen jederzeit äußerst zufrieden.;Very Good;no;978-3-648-02666-3
837;Wir waren während des Beschäftigungsverhältnisses mit <title_dat_acc> <name_s> Leistungen zufrieden.;Sufficient;yes;978-3-648-02666-3
